"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/BglQalmlBMX0m","쿼니","10년 전",2014,"충분히 드라마틱한 전개가 가능했던 소재임에도 느린 템포와 정적인 서사를 택한 영화여서 고맙다. 그게 아니었다면 그녀의 입술 끝에 힘겹게 매달린 '사랑'의 의미를 알 수 있었을까?","3.5","326"
"https://pedia.watcha.com/ko-KR/comments/nd3M3RzLL2NgV","𝚂𝚎𝚗𝚍𝚘𝚑𝟽𝟿𝟸𝟹","10년 전",2014,"하루하루 자신을 도둑맞는(steal) 그녀, 그러나 사랑하는 가족들의 기억 속에서 그녀는 여전히, 아직도(still) 앨리스다. 크리스틴 스튜어트같은 츤데레 딸래미 갖고 싶다.","4.0","314"
"https://pedia.watcha.com/ko-KR/comments/WzO2gXxORMXZY","최플린","10년 전",2014,"괜찮아요, 당신이 어떻든 우리에겐 '여전히 앨리스'인걸요.","3.0","264"
"https://pedia.watcha.com/ko-KR/comments/7JVEo30oZE9yo","이동진 평론가","9년 전",2015,"축! 오스카 수상. 그러나 줄리언 무어는 늦어도 2003년엔 받았어야 했다.","3.0","179"
"https://pedia.watcha.com/ko-KR/comments/bW3QkoVGoQ9pz","나정모사지미다채쯔","10년 전",2014,"엔딩의 새하얀 화면 위 적혀있는 STILL ALICE.  추억이 기억이 되고 그 기억이 백지가 되어가지만 '여전히' '앨리스'이고 싶은 그녀의 내면을 상징하는게 아닐까.","4.0","140"
"https://pedia.watcha.com/ko-KR/comments/lP0E8xez9Ebxg","참새","10년 전",2014,"나는 나로서 죽고싶다","3.0","120"
"https://pedia.watcha.com/ko-KR/comments/PkvE6mGrKzQpg","이근혜","7년 전",2017,"내가 나를 잊을지라도, 내 곁에 남아있는 것들이 나를 말해주고 기억한다.","3.5","91"
"https://pedia.watcha.com/ko-KR/comments/bW3Qkgw3yQ9pz","세미","9년 전",2015,"가장 이해할 수 없던 막내딸이 스스로를 잃어가던 주인공을 무엇보다 우선으로 생각해 주던 유일한 사람이엿던게 마음이 아프다 나는 나의 어머니가 자신을 잃어갈 때 곁에 있을 수 있을까","4.0","83"
"https://pedia.watcha.com/ko-KR/comments/PkvE6mv6KjQpg","최성찬","8년 전",2016,"3인칭이지만 내가 앨리스가 되고 때론 남편과 딸들이 되기도 한다. 100분이지만 1년넘게 지켜본 가족의 모습같다.","3.5","75"
"https://pedia.watcha.com/ko-KR/comments/8n92VGBnZMAJ6","Rachel","10년 전",2014,"STILL BUTTERFLY","4.5","72"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLrN51lEel","Camellia","5년 전",2019,"새 원고를 위해 앨리스가 며칠이나 더 까마득한 나락 속을 굴렀을지 짐작해보다가 가슴이 답답해져서 연설에 집중하기 힘들었다. 'Still'이란 부사는 씁쓸한 미련 앞을 기웃거리기도 하지만, 종종 끝나지 않은 사투 앞에도 버티고 선다.","4.0","71"
"https://pedia.watcha.com/ko-KR/comments/y4ZMOjO842Op3","한 샘","9년 전",2015,"매일 상실의 기술을 배운다고 표현하는 그녀의 아린눈을 오랫동안 잊지 못할 것 같다","5.0","69"
"https://pedia.watcha.com/ko-KR/comments/lP0E87llgjQbx","차지훈","8년 전",2016,"나에게는 '잊는 것'이지만 가족들에겐 '잃는 것'으로 각인되는 세상에서 나를 지워버리는 병, 알츠하이머 가늠하지도 못할 깊은 검은 수렁속에 차츰 자신도 모를만큼 빨려들어가는 과정들을 천천히 그려낸 작품.","4.0","62"
