category,word,score
1,abuse,4
1,elder,3
1,elder abuse,2
1,neglect,1
1,care,1
1,elderly,1
1,older,1
1,abuse neglect,1
1,study,1
1,facilities,0
1,factors,0
1,cases,0
1,elder abuse neglect,0
1,prevalence,0
1,adults,0
1,older adults,0
1,nursing,0
1,risk,0
1,prevention,0
1,persons,0
1,caregivers,0
1,elders,0
1,social,0
1,physical,0
1,studies,0
1,older persons,0
1,financial,0
1,care facilities,0
1,workers,0
1,exploitation,0
1,maltreatment,0
1,residents,0
1,home,0
1,reporting,0
1,elderly abuse,0
1,homes,0
1,95,0
1,problem,0
1,review,0
1,training,0
1,ci,0
1,characteristics,0
1,screening,0
1,types,0
1,quality,0
1,longterm care,0
1,longterm,0
1,welfare,0
1,risk factors,0
1,settings,0
1,interventions,0
1,potential,0
1,reported,0
1,incontinence,0
1,nursing homes,0
1,perception,0
1,research,0
1,95 ci,0
1,medical,0
1,mistreatment,0
1,associated,0
1,prevent,0
1,physical abuse,0
1,adult,0
1,identify,0
1,abandonment,0
1,significant,0
1,life,0
1,health,0
1,higher,0
1,behaviors,0
1,findings,0
1,resident,0
1,abusers,0
1,measures,0
1,aged,0
1,analysis,0
1,longterm care facilities,0
1,residential,0
1,emotional,0
1,neglect older,0
1,neglect older adults,0
1,abuse neglect older,0
1,intention,0
1,abuses,0
1,elder abuses,0
1,oral,0
1,national,0
1,staffs,0
1,residential care,0
1,data,0
1,evidence,0
1,older adult,0
1,encounters,0
1,actions,0
1,family,0
1,likely,0
1,harm,0
1,pus,0
1,facility,0
1,financial exploitation,0
1,violence,0
1,andor,0
1,dependent,0
1,level,0
1,care workers,0
1,scale,0
1,abuse andor,0
1,andor neglect,0
1,abuse andor neglect,0
1,years,0
1,global,0
1,found,0
1,explore,0
1,support,0
1,quality life,0
1,patients,0
1,prevention elder,0
1,results,0
1,qualcare,0
1,abuser,0
1,levels,0
1,definitions,0
1,elder abandonment,0
1,caregiver,0
1,state,0
1,policies,0
1,agitation,0
1,status,0
1,welfare status,0
1,countries,0
1,reports,0
1,victims,0
1,profiles,0
1,psychological,0
1,experiences,0
1,improved,0
1,types abuse,0
1,lack,0
1,system,0
1,cases elder abuse,0
1,cases elder,0
1,prevent elder,0
1,prevent elder abuse,0
1,included,0
1,knowledge,0
1,sexual,0
1,percentages,0
1,issue,0
1,prevalence elder,0
1,coroners,0
1,model,0
1,care settings,0
1,qualcare scale,0
1,population,0
1,elder abuse actions,0
1,abuse actions,0
1,total,0
