url,username,reviewDate,year,review,rating,likes
https://pedia.watcha.com/ko-KR/comments/boPQjx8K02KLg,HGW XX/7,8년 전,2016,추억이 쌓이는 것의 행복을 반추해보면 그것이 사라져갈 때의 슬픔과 혼란을 대략적으로나마 느낄 수 있다. 소중한 것이 낯선 것이 되어갈 때 당사자와 주변인의 슬픔을 잘 그려낸 영화.,3.5,50
https://pedia.watcha.com/ko-KR/comments/boPQjAAz6MKLg,이동진 평론가,10년 전,2014,펑펑 울었다.,3.5,49
https://pedia.watcha.com/ko-KR/comments/XpeMJvAaJ5MJn,P1,6년 전,2018,"기억을 잃어가는 그대보다, 사랑해도 흩어져가는 그들의 이름과 사라져가는 모든 추억의 잔재가 피워내는 매운 연기가 눈을 따갑게 한다.",4,34
https://pedia.watcha.com/ko-KR/comments/BglQapPA9AMX0,jung,4년 전,2020,살아있음에도 이별을 해야 하는 먹먹함과 이 모습을 받쳐주는 와타나베 켄의 연기력. 그럼에도 같이 걸어가는 마지막 두 사람의 모습은 한없이 인상 깊다.,3.5,30
https://pedia.watcha.com/ko-KR/comments/W9bEBbRm3gEpZ,와태,7년 전,2017,역시 죽는날까지 옆에 더 오랜시간 머물러 줄 사람은 결국엔 피붙이보다 배우자 아니겠습니까.,3.5,19
https://pedia.watcha.com/ko-KR/comments/BVoM9kPaRBEP0,포도시,5년 전,2019,"손을 움켜쥔다고 모래가 빠져나가는 걸 막을 수는 없지만, 같이 손을 맞잡고 조금이나마 마냥 흘러가지 않도록 노력해봐요",3.5,18
https://pedia.watcha.com/ko-KR/comments/gwVQxjNGe2B0r,까꿍,10년 전,2014,'20대는부모님께감사하며울었고 30대는아버지가생각나울었고 40대는아내에게고마워울엇고 50대는내이야기같아울었습니다'  켄의아버지연기도그렇지만아내분너무청초하다,5,17
https://pedia.watcha.com/ko-KR/comments/3kNEpnYjX7MOg,사운,3년 전,2021,"소재에서 어쩔 수 없이 보이는 신파 요소, 실험적인 컷이 많아 재밌었던 부분도 있지만 애매하게 끝난 듯한 결말이 아쉽다.",3.5,15
https://pedia.watcha.com/ko-KR/comments/8kXQeOqWP2P6V,수현,9년 전,2015,아..너무현실적이라마음이아프다 내머리속의지우개보다좋았다,4,15
https://pedia.watcha.com/ko-KR/comments/1Vl2bWevBwMrR,시리우스,3년 전,2021,살아만 있으면 살게 된다는 엄연한 진실앞에서도 잊혀져가는 것에 목놓아 울어본다.,3.5,13
https://pedia.watcha.com/ko-KR/comments/xkPEm41YYWQK3,ㄱ강현우,4년 전,2020,진정한 죽음은 기억에서 사라지는것 210114 (재),3,11
https://pedia.watcha.com/ko-KR/comments/PkvE6m9jOLQpg,꾸림뀨림,8년 전,2016,"아버지로서, 그리고 남편으로서 무엇보다 지키고싶은 것들이었지만 상황들 앞에서 어찌할 수 없는 자신의 무력함을 마주하고 사에키는 얼마나 절망했을까  그 절망감과 더불어 에미코의 사랑과 헌신이 이 영화를 더 애처롭고 슬프게 만들었다.",3.5,10
https://pedia.watcha.com/ko-KR/comments/xzaQAOXrp2g5L,황은지,10년 전,2014,'나'는 점점 없어져가지만 '너'는 내 안에 사랑으로 아로새겨져 있다,4,10
https://pedia.watcha.com/ko-KR/comments/boPQjZdZo5QKL,보정,1년 전,2023,"이것이 j신파다. 한국과 닮은 꼴 사회라 이 작품 공감대 형성도 쉬울듯. 가족 부양한다는 이유지만, 정작 가족 챙기기 보다 접대로 건강해치는 직장 생활 등등.",3,9
https://pedia.watcha.com/ko-KR/comments/wlL2DgomgOEyZ,곰도리푸,6년 전,2018,슬퍼요.......,4,9
https://pedia.watcha.com/ko-KR/comments/xzaQAey33YQg5,르네채,6년 전,2018,"원래 감수성이 많은 편이긴 하지만, 특히나 일본 영화에서 많이 받고 이 영화는 더더욱 그랬던 것 같다. 치매 걸리는 과정부터 결과까지 섬세하게 다루는데 너무 현실적이었다. 자신을 위해 시작한 일인데 그 일 때문에 정작 자신의 몸을 생각하지 못하는 사람들을 감싸주는 것 같았다. ""내가 전혀 다른 사람으로 변해도 괜찮아?"" ""언제까지나 당신곁에 있을게요.""",5,9
https://pedia.watcha.com/ko-KR/comments/BglQaeJVvAQX0,장승하,4년 전,2020,과거에 대한 기억은 연기처럼 사라져도 미래의 행복을 기원했던 마음 만큼은 어둠속을 헤엄치는 물고기처럼 보석 되기를,3.5,8
https://pedia.watcha.com/ko-KR/comments/nd3M3KXJAMNgV,이대해,8년 전,2016,"베이비부머의 맏형 <58년 개띠>들을 생각나게 하는 영화. 이제 그들도 은퇴하기 시작하고, 곧 물결은 내 문전에까지 와 닥치리니, 이 영화는 어쩜 이리도 감정이입이 잘되는지. <하나의 문이 닫힐 때에도 실망하지 않는다면 또 하나의 문이 열린다>는 딸아이가 책상에  붙여논 구절을 혼자 중얼거린다. <잠들기 전에 가야할  먼길>",4,8
https://pedia.watcha.com/ko-KR/comments/wlL2DdNbk2yZ0,신용석,9년 전,2015,소중한 추억과 사람들을 하나씩 잊어가는건.,4,8
https://pedia.watcha.com/ko-KR/comments/jxZQR43xvv2bq,SouthCinema,8년 전,2016,"후회스런 평생보다 곧 기억이 사라지고, 죽는다더라도 사랑스런 일상의 순간이 좋겠다.",3.5,7
https://pedia.watcha.com/ko-KR/comments/3WB2qnq8JbMpj,케로버,3년 전,2021,그저 막막하다,3.5,6
https://pedia.watcha.com/ko-KR/comments/6GWQ14416gMJ5,별빠,3년 전,2021,"남는 건 사진, 맴도는 이름들, 옛 추억의 자취, 빈 자리의 정취, 큰 울림의 여파, 내 취향의 신파, 흘러가며 변해가는 세월의 내일, 반복되는 일상 속 지나친 기억들, 마음 한 켠 씩 지우고 비우는 사랑의 과정, 남은 끝의 이야기를 지탱하는 배려와 헌신.",4,6
https://pedia.watcha.com/ko-KR/comments/zD82XK3zBE53j,째비,10년 전,2014,마지막 기억을 잃어버린 남편의모습을 보고 오열하면서도 남편에게 태연했던 아내의 모습이 자꾸만 떠오르네요,4.5,6
https://pedia.watcha.com/ko-KR/comments/y4ZMOmvBb7EOp,1반과세자,5개월 전,2024,신은 남자의 기억을 빼앗는 대신 그에게 에미코를 보내 주었다.,3.5,5
https://pedia.watcha.com/ko-KR/comments/W4zQrLr57J2w1,민영이,6년 전,2018,"사랑하던 할머니가 돌아가셨을때, 엄마는 계속 기억해주는 이가 있다면 돌아가셨어도 돌아가신것이 아니라 했다. 그래서 할머니 줄 곧 까먹지 않기위해,  책상에도 할머니를 낙서하고 지우개에도 할머니이름을 썼었다.  문득 반대의 경우는 어떨까 하는 의문이 들었다 아무도 기억해주는 이가 없다면 살아있어도 살아있는 것인가. 살아있어야만 할 이유가 있는가.",5,5
https://pedia.watcha.com/ko-KR/comments/lP0E8JmWZwMbx,강인숙,6년 전,2018,"알츠하이머 참 무서운 병이다. 물론 다른 질병도 못지않게 투병이 힘들 수도 있지만, 자기 삶을 잊어가고 주변의 소중한 사람들과 함께했던  숱한 날들을 다 부정해야 하는 삶은 인간에게 너무 큰 형벌이다. . 평균수명이 길어지면서 몸은 살아 있으되 정신은 죽어가는 이 병에 걸릴 가능성이 점점 높아지고 있는 실정이고, 또 모두 제 힘에 부칠 만큼 일하느라  스트레스를 이기지 못해 더 자주  발생하기도 하는 것 같은데, 환자 당사자만이 아니라 배우자, 자식 등 가족들의 고통 또한 당사자 못지않게 큰 경우를 종종 보게 된다. . 죽을 때 죽더라도 인간의 존엄성은  잃지 않을 수 있어야 하는데 그것조차 이 병에 걸리면 마음대로 할 수 없으니 정말 두렵다. 그 어떤 분야보다도 더 매진해서 어서 이 병을 뿌리뽑을 수 있는 좋은 약이 개발됐으면 좋겠다. . 아내의 고통이 가슴아프게 다가왔다. 침착하게 잘 대처하고 있지만, 언제까지 그렇게 할 수 있을는지.. 자신을 알아보지 못하는 남편임에도 잘 다독이고 감싸는 아내.. 남편은 눈앞의 아내는 알아보지 못해도 아내를 사랑했던 기억만은 소중히 간직하고 있구나. 그렇다 해도 더 나빠질 일만 남았는데 참 착잡해진다.. 피해가고 싶다고 해서 피해갈 수 있는 것도 아니고 참..",3,5
https://pedia.watcha.com/ko-KR/comments/nd3M3dol68QNg,적월,6년 전,2018,"조금씩 잊어감에 따라 조금씩 잃어가는 것에 대하여 사랑했던 가족,자신의 사회적 지위...",3.5,5
https://pedia.watcha.com/ko-KR/comments/5yz2YGRx88QWj,Lemonia,7년 전,2017,"미처 몰랐던 삶의 가치를 조금이라도 알아가기 위해서, 뒤늦게라도 알게 된 소중함의 가치를 더 느끼고 지키기 위해 받아들일 수 밖에 없는 참담한 현실 앞에서 열심히 하루하루를 살아간다. 세상에서 나를 기억해줄 수 있는 존재가 있음에 감사하고, 기억 속에 내가 자리 잡고 있음을 감사하며, 기억 속에 담긴 가족과의 사랑이 얼마나 값진 것인가에 대해 곱씹어보다.",3.5,5
https://pedia.watcha.com/ko-KR/comments/wlL2D5q5XMyZ0,신준섭,8년 전,2016,기억은 잊혀도 마음만은 변하지 않는다.,3,5
https://pedia.watcha.com/ko-KR/comments/xkPEmaK8wEK3W,지수_evol,10년 전,2014,에미코 같은 흔치 않은 사람이 있어서 사에키는 그래도 행복하게 기억을 잊어갔을 거야.,3,5
https://pedia.watcha.com/ko-KR/comments/8kXQezDdgEP6V,리얼리스트,10년 전,2014,잊어간다는 아픔은 사실 잃어간다는 아픔,4,5
https://pedia.watcha.com/ko-KR/comments/WzO2gPWLjMXZY,hilts,10년 전,2014,내가 너에게서 잊혀진다는 것보다 더 큰 슬픔은 없다.,3.5,5
https://pedia.watcha.com/ko-KR/comments/WzO2ganm0AQXZ,경식,2년 전,2022,살아도 죽은 삶..,4,4
https://pedia.watcha.com/ko-KR/comments/xzaQAmGpnyQg5,Theodore,2년 전,2022,잊어가는 사람과 잊혀지는 사람의 고통. 감정을 차곡차곡 쌓아 마지막 씬에 확실하게 폭발시킨다.,3.5,4
https://pedia.watcha.com/ko-KR/comments/GO6MZXNx6pENx,마리아,7년 전,2017,"볼 때에는 별 생각없었는데, 지금 생각해보면 치매로 인한 기억상실의 반작용을 다룬 영화 같다. 예를들면 우리는 딱 1년 전 지금 이 시간에 뭘 했는지 기억하지 못한다. 왜 그럴까? 1년이란 시간이 지났기 때문이다. 이것을 기억이 적힌 종이 위에 흙(1년의 시간)이 쌓여서 못 읽는 상태라고 치자. 하지만 기억상실로 인해 지금(2018년 3월 9일 3시 40분)부터 (2017년 3월 10일 3시 41분)까지의 기억이 싹 사라진다면, 즉 종이 위에 쌓인 흙이 싹 쓸려나갔다면 우리는 종이에 적힌 글자(1년전 이 시각의 기억을)를 선명히 읽을 수 있을 것인가? 만약 그렇다면, 1년 전 현 시각에 슬픔을 느끼고 있었다면, 기억이 사라진 순간 그 슬픔도 다시 떠오를 것이다. 1년 전 현 시각에 야채를 썰고 있었다면, 기억이 사라진 순간 자기 앞에 도마와 야채가 없다는 사실에 당혹감을 느낄 것이다. 그런 영화다─라는 건 너무 빗나간 감상인 것 같지만 이렇게 기억하는 편이 정신건강에 이로울 듯.",2.5,4
https://pedia.watcha.com/ko-KR/comments/ZGYMGYn65Er8K,아녕민,10년 전,2014,추노에서 삶은 계란먹던 대길의 씬 내일의 기억에서 밥먹다 울부짖던 사와키의 씬,4,4
https://pedia.watcha.com/ko-KR/comments/lP0E8mg5pn2bx,영화사관,1년 전,2023,천천히 잊혀지는 두려움과 지켜봐야하는 슬픔,3.5,3
https://pedia.watcha.com/ko-KR/comments/OAxM70ng5aQbm,맨드로바,3년 전,2021,우리의 인생에서 기억을 잃는 것만큼 큰 고통이 또 어디 있을까?,3.5,3
https://pedia.watcha.com/ko-KR/comments/8n92VyXP4XEAJ,Soodaler,6년 전,2018,"190414 영화가 어떤지를 떠나서 보는 내내 너무 무서웠음.  저게 나에게도 현실로 닥친다면 어떨까를 상상해보니 너무 무서움. 결국엔 내가 누구인지도 잊어버린다는건  인간에게 내려지는 가장 큰 형벌같다는 생각도 들고, 치매야 말로 병 중의 병인 것 같다. 극 중에선 다행히 헌신적인 아내가 있었고 끝까지 사랑을  주는 존재가 있었지만 그 마저도없었으면...",3.5,3
https://pedia.watcha.com/ko-KR/comments/W9bEBbj648EpZ,김범수,7년 전,2017,병이 악화될수록 아이러니하게 안정되는 카메라 움직임. 기억이 없어진다는 건 어쩌면 그만큼 편안해진다는 건지도 모르겠다. 힘든 건 가족들뿐,4.5,3
https://pedia.watcha.com/ko-KR/comments/Vw8MLqdXJDQel,life on plastic,7년 전,2017,딸의 결혼식에서 유언같은 축사를 하는 아버지를 보니 나도 모르게 울컥 눈물이 난다. 기억을 잃어간다는 것은 순간순간 유언같은 말을 남기고 유작같은 사진으로 추억을 남기는 것이 되겠지...,3.5,3
https://pedia.watcha.com/ko-KR/comments/xzaQAXnByMg5L,여신,9년 전,2015,"사는 동안 수고했어요.  열심히 살았네요.  이제 사소한 건 잊어버리고  좋았던 것들만,  그리고 기쁜 것 행복한 것만 가지고 가요.",4,3
https://pedia.watcha.com/ko-KR/comments/6PzQ4X4zoQqVk,golden,9년 전,2015,기억을 잃은 인간에게 인간으로서 남는 건 무엇일까. 잘 나가던 혈기왕성한 샐러리맨의 시점에서 병을 겪으며 자신이 소중하다고 여기던 모든 것을 잃어가며 느끼는 공포감을 체험할 수 있었다. 잃어가지 않기 위해 애쓰던 그가 그렇게도 소중히 여기던 아내에 대한 기억마저도 잃고 짓는 평온한 표정이란 가히 '망각이란 축복인가'를 다시 생각하게 해준다.,4,3
https://pedia.watcha.com/ko-KR/comments/PkvE6R5jLEpgG,조유송,9년 전,2015,기억은 곧 그 사람과 함께 지낸 시간의 무게. 당신의 무게가 나를 지탱해 준다.,4.5,3
https://pedia.watcha.com/ko-KR/comments/mkPMnn1zZMwqz,윤작가,9년 전,2015,내가 잃은 기억은 나와 같은 시간을 보낸 사람들 속에 남아있다.,4,3
https://pedia.watcha.com/ko-KR/comments/xzaQA5geLQg5L,김혜리 평론가 봇,10년 전,2014,"경청과 관찰, 노파심 어린 연출",2.5,3
https://pedia.watcha.com/ko-KR/comments/y4ZMO6b8z2Op3,Lucky Blue,11년 전,2013,얼마나 무서웠을까. 내가 모르는 내 모습이.,4,3
https://pedia.watcha.com/ko-KR/comments/0ezQylJ0a9Mpq,김PD,3년 전,2021,내일의 기억을 더 이상 기대할 수 없는 나를 위한 아슬아슬한 오늘의 이별. 그 이별을 마주하는 매일.,3,2
https://pedia.watcha.com/ko-KR/comments/WzO2gadxRGQXZ,자르무빈,3년 전,2021,절규로 가득찬 울음소리는 누구를 안 움직이기 할까. 너무 현실적이어서 마음이 아팠다. 여느 드라마처럼 행복한 가정에 찾아온 병이 아닌 흠이 많은 가정이기에 주인공의 울음소리는 후회로 가득차 보였다. 나의 기억은 사라져도 다른 이의 기억 속엔 내가 좋은 사람이 되길 바란다.,3.5,2
https://pedia.watcha.com/ko-KR/comments/69oMvnVnD1Mal,Joy,4년 전,2020,거칠고 미숙했던 그의 삶을 완성시킨 추억의 파편들,3,2
https://pedia.watcha.com/ko-KR/comments/GO6MZXwZPDENx,이단헌트,6년 전,2018,사에키와 에미코중 누가 더 불행한 걸까? 사에키의 눈물보다 에미코의 눈물이 더 마음에 뜨겁게 와 닿는다.  와타나베 칸과 사에키 에미코의 연기가 진중하고 애잔하기만하다,3.5,2
https://pedia.watcha.com/ko-KR/comments/boY2ljyNjrQWO,mj kim,7년 전,2017,내가 나를 잃어버릴지라도 내 마음만은 변치 않으리..,3.5,2
https://pedia.watcha.com/ko-KR/comments/jxZQR4AB7x2bq,채쫘,8년 전,2016,"평온히 밥을 먹다가 느닷없이 미안하다며, 자기가 나쁘다며 펑펑 우는 사에키. 병자는 다 죄인이 되는걸까. 이런 슬픔은 항상 너무 버겁다..",3.5,2
https://pedia.watcha.com/ko-KR/comments/zD82X38g1E53j,정우,8년 전,2016,아이는 점점 어른이 되고 어른은 점점 아이가 된다,3.5,2
https://pedia.watcha.com/ko-KR/comments/BglQanJBpEX0m,레씨 (독설가),9년 전,2015,"결혼식 주례에서 감정이 부풀어 올라 퇴직 후 꽃다발, 사진 받을 때 눈물이 주르륵 났다. 이별을 아껴주는 장면이 정말 감동적이었다. 보다 보니까 정말 연기도 잘하고 남주도, 아내도 멋지고 예쁘다. 저런 아내 만나야 하는데.....ㅜ 그나저나 히구치 카나코는 숏컷이라 그런지 스테이시 켄트 너무 닮았다..!",5,2
https://pedia.watcha.com/ko-KR/comments/6GWQ1m6NKQJ50,KateYu,9년 전,2015,옛날 영화를 볼 때의 낯섬덕에 여운이 오래갈 것 같은 영화. 마지막.. 정말 에미코를 잊었을까 라는 생각이 들었음.,3,2
https://pedia.watcha.com/ko-KR/comments/boY2ldNYr2WOJ,Wan Rim,9년 전,2015,"잘나가던 아버지가 받아들여야하는 안타까운현실이, 수용해가는과정이 공감됨. 내머리속의 지우개가 주는 느낌과는 또다른 일본적 가족애, 동료애, 직장문화-갑을관계라기보다는 오랜파트너쉽.",3,2
https://pedia.watcha.com/ko-KR/comments/W4zQrxrPVO2w1,한서현,5개월 전,2024,진짜 넘 슬프다 과제 때문에 반강제로 보게 된 영화인데 오열함 임상에 나갔을 때도 지금 느꼈던 이 감정 그대로 이해하고 공감해줄 수 있는 사람이 되길 바라며… 이제 과제를 하자…,3.5,1
https://pedia.watcha.com/ko-KR/comments/gwVQxe7Pa6EB0,나옹,1년 전,2023,기억을 잃어간다는 거.... 나 자신을 잃어간다는 거....넘 슬프다 기억을 걷는 시간,3.5,1
https://pedia.watcha.com/ko-KR/comments/wlL2DvP19XQyZ,포스트말론브란도,1년 전,2023,뀨ㅠ,2.5,1
https://pedia.watcha.com/ko-KR/comments/bW3Qk4Ay1mE9p,617,2년 전,2022,나도 펑펑 울었다.. 펑펑 울려놓고 엔딩은 초 담백해서 맘에드네,4,1
https://pedia.watcha.com/ko-KR/comments/lP0E8mjRWz2bx,센치한부엉이,2년 전,2022,[],5,1
https://pedia.watcha.com/ko-KR/comments/bW3Qk4goodE9p,다영,2년 전,2022,나를 잃어가는 모습을 알아챘을때의 고통이 고스란히 전해져온다. 그저 슬프다.  #나의 천번째 영화 사실 의미를 두고 싶어 밝고 경쾌한 영화를 보고싶었지만 어찌하냐 내 취향이 이런걸… 2022.7.7,3.5,1
https://pedia.watcha.com/ko-KR/comments/mkPMn0nLOjEwq,오병찬,2년 전,2022,다른 모든 것을 잊어도 잊고싶지 않은 것이 있다. 인생은 그런 내 마음을 모르는지 모든 것을 빼앗아간다.  알츠하이머의 현실을 보다,3,1
https://pedia.watcha.com/ko-KR/comments/WzO2galK1GQXZ,별반짝,2년 전,2022,"나, 그리고 나와 함께하는 사람들이 과거의 추억을 잊지 않고, 또 새로운 추억을 쌓을 수 있음에 감사하자.",3.5,1
