word,score
그대 어이가리,71
어이가리,67
그대,57
재미있게,36
잘봤습니다,25
재밌게,24
어이가리 그대,21
보았습니다,15
그대어이가리,13
감동적인,12
재미있어요,11
좋은,11
좋았어요,11
영화네요,11
영화는,10
재미있게 보았습니다,10
영화입니다,9
슬픈,9
연기가,8
영화는 아닙니다,8
좋았습니다,8
쓸만한 영화는,8
재미있게 잘봤습니다,8
슬프고,8
평을 쓸만한,8
관람했습니다,7
영화는 좋았는데,7
배우들의,7
현실적인,7
감사합니다,6
추천합니다,6
현실적이여서,6
잘봤어요,6
재밌어요,6
현실적이여서 슬픈영화,6
배우들의 연기가,5
잔잔하고,5
그럭저럭,5
슬픈영화,5
슬프네요,5
생각하게,5
가족의,5
치매가,5
연기,5
좋네요,5
재미있어요 재미있어요,5
누구에게나 일어날,4
생각이,4
슬프지만,4
먹먹한,4
합니다,4
여운이,4
너무나,4
좋아요,4
재미있어요 강츄강츄,4
재미있어용 재미있어요,4
잘봤습니다 감사합니다,3
재미있어용,3
강츄강츄,3
어이가리 재밌게,3
감동이,3
몰입해서 집중해서,3
할아버지 할머니와,3
누구에게나,3
할머니와 유사한,3
볼만한,3
잔잔한,3
아름다운,3
어이하리,3
가슴이,3
슬퍼요,3
세상에서,3
할아버지,3
몰입해서,3
볼만했어요,3
영화였어요,3
재밌었어요,3
왔습니다,3
좋은 관람했습니다,3
재미있네요좋아요,3
잘보고 왔습니다,3
재밌었어요 추천합니다,3
추천하지는 않습니다,3
재밌게 관람했습니다,2
감동적인 영화입니다,2
추천하지는,2
잘보고,2
감동적이고,2
감동적으로,2
감동적입니다,2
볼만합니다,2
어이가리 재미있게,2
연기와 연출,2
이야기,2
전체적인 연출과,2
배우들의 연기는,2
생각보다,2
감동적이에요,2
연출과 스토리가,2
여운이 남는,2
치매는 무서운,2
기대안하고,2
마음이,2
현실적이어서,2
생각을 하게,2
치매환자와,2
가족간의,2
울림이,2
현실을,2
연기와,2
전체적인,2
내용이,2
현실감,2
사는게,2
배우들,2
연기가 좋았습니다,2
알츠하이머,2
연출,2
추천하고 싶은,2
좋았고 추천하고,2
영화를,2
다시,2
아프네요,2
영화였습니다,2
보다,2
재미,2
무서운,2
치매를,2
보면,2
아픈,2
치매에,2
진짜,2
감명깊게,2
재미있게 잘봤어요,2
좋았습니다좋았습니다,2
좋네요 잘봤습니다,2
점수는 10점입니다,2
재미나게,2
굿굿긋긋굿굿,2
잘봤습니다 굳굳굳,2
좋아요 재밌게,2
해당영화를관람하였습니다,2
내점수는 별2개,2
볼만해요볼만해요볼만해요,2
보았습니다 보았습니다,1
좋았어요 좋았어요,1
재밌어요 재밌어요,1
나한테는 밖에,1
슬펐습니다,1
굳굳굳,1
현실적이고,1
영화입니다 추천합니다,1
좋은 영화입니다,1
슬프고 감동적인,1
기대안하고 보면,1
감동적인 영화였어요,1
배우분들의,1
죽음에 대해,1
슬픈 영화네요,1
남는 영화네요,1
10점입니다,1
아픈 영화네요,1
인생이란,1
영화보다는,1
생각이 많아지는,1
현실적이라,1
배우분들,1
한국인에게 와닿는,1
배우들의 연기,1
나한테는,1
드라마를 영화관에서,1
가슴이 아픈,1
정말로,1
치매라는게,1
눈물나네요,1
어르신들의,1
인생을 다시,1
한국인에게,1
세상에서 가장,1
좋은 작품,1
다큐멘터리,1
나도 모르게,1
현실이네요,1
생각해 보게,1
가족의 소중함을,1
배우들 연기는,1
무난하게,1
현실입니다,1
스토리가,1
가족간의 사랑,1
감동,1
무서운 병이네요,1
인상적인,1
돌아보게,1
괜찮았어요,1
슬프고 아프네요,1
잔잔해요,1
내점수는,1
사실적으로,1
가족영화,1
작품,1
극장에서,1
생각해보게,1
생각해보는,1
배우들 연기가,1
영화를 보고나니,1
아주,1
작지만,1
서프라이즈,1
배우님 연기가,1
영화가,1
오랜만에,1
연출이,1
가족을 힘들게,1
가족에,1
뭔가,1
배우들 연기도,1
영화의 특징이라고,1
소중함을,1
볼만,1
많은 생각이,1
생각을,1
연출과,1
가슴 아픈,1
치매 걸린,1
진부함,1
인생을,1
연기는,1
남일 같지,1
담담하게,1
연기가 돋보이는,1
영화관에서,1
노년의,1
지루하고,1
생각해,1
가슴아픈,1
여운이 많이,1
점수는,1
남일,1
특징이라고 국악의,1
그런대로,1
일어날,1
와닿는 연기와,1
영화의 요소들이,1
치매는,1
하네요,1
공감은,1
생각,1
보세요,1
아프고,1
치매라는,1
20230310,1
별2개,1
국악과 영화를,1
사랑의,1
치매와,1
보고나니,1
남는,1
드라마,1
모르게,1
스토리,1
보게,1
생각했던,1
가슴,1
이야기네요,1
감동적이었어요,1
그냥저냥,1
재미있게 관람했습니다,1
안타까운,1
관람,1
재미있었어요,1
없는 이야기,1
슬펐어요,1
재밌습니다,1
많이,1
않습니다,1
재미있고,1
영화였다,1
봤는데,1
잘봤네요,1
않은,1
대사중꽃처럼아릅답게좋은모습으로생을마감하고자하는정아미님의역과선동혁님의연기력이선동혁남의창이어울려서한연기는중년배우만이해낼수있는역활을감동깊게관람했으며배우님연기모두좋았으며많은분이사랑하는사람과가족과함우리만족의국악에대해서도좋은음악이란걸공감하시길적극추천합니다,1
그대를향한끊없는마음,1
흥미롭게 보았습니다,1
연기 실감나네요,1
재밌어요좋아좋아요오옹,1
봣습니다,1
그냥저냥 그럭저럭,1
그대어이가리어이가리,1
그럭저럭 볼만했어요,1
그대어이가리 그대어리가라,1
그대어이가리그대여이,1
그대어이가리그대어이가리,1
그대어이가리이어이가리,1
볼만합니다 볼만합니다,1
치매는걸리면 안된다,1
단막극 느낌,1
그대어이가리그대어이,1
그랬어요 별루,1
그대어이가리 좋았습니다,1
그대어이가리 잘봤씁니다,1
그대어이가리 잘봤습니다,1
그냥그냥 보았습니다,1
그대어이가리 슬펐어요,1
볼만한 작품이었습니다,1
그럭저럭 무난하게,1
그대어이가리볼만합니다,1
포인트를먹읍시다열글자,1
아주재미있게봤습니다,1
오랜만의 극장나들이였음,1
슬픈이야기넹노,1
닏듸딛,1
영화가 감동뭉클슬퍼요,1
우울하지만 리얼한현실,1
가족내에서 감당하기에는,1
시간이아깝 공짜니까뭐,1
미안하다 까먹었다,1
별로예요0,1
죽지도 못하고,1
평론가들한테 낚였음,1
아끼세호용,1
배우분들의 연기도좋았고잘,1
좋네요 잘봤어요,1
슬프고 감동적,1
영화를 어이하리,1
써쿠로 잘봤네요,1
예매만하고 못봤어요,1
네아주슬프고악몽이고의미도있냈요,1
실감나는 연기,1
영화보다는 드라마,1
심각하지만 좋은영화,1
좀그냥 괜찮았습니다,1
영화잘보고옵니다,1
내용이 와닿았습니다,1
영화잘보고나왔습니다,1
너무슬퍼요눈물났어요으아아아앙,1
은은하고 감동적입니다,1
뭔가 난다,1
연출이 단편적이네,1
슬픈 영화에요,1
인상적인 내용이었습니다,1
슬프고 감동적이었어요,1
인상적이지만 힘들었어요,1
보진않았지만 좋다고들한다,1
인상적으로 보았습니다,1
좋아요좋아요좋아요,1
좋아요오오옹 재밌어요,1
슬프고 감동적이에요,1
인상깊어요 감사합니다,1
아쉬우면서도 먹먹한,1
다큐멘터리 다큐멘터,1
슬프네여,1
문학관의 영화버젼이군요,1
보았습니다 좋았어요,1
슬프네요 잘봤습니다,1
슬프다 슬프다,1
한번쯤은 봐줄만한,1
이벤트로,1
보면서많이울었어요아빠가생각이났어요,1
보면 눈물나는,1
뭉클한 영화였습니다,1
가슴이 막막해지는,1
뭉클했습니다,1
이까웠어요,1
보는데 괴롭더라구요,1
정말로 고마웠어요,1
볼만했습니다볼만해요,1
아프지말고 오래살자,1
잘봤습니다 잘봤습니다,1
재미나요볼만 합니다,1
재미 입니다,1
루즈한 느낌이,1
잼있어요잘봤습니다,1
뜻깊은시간의미있는시간,1
저냥 볼만했어요,1
사랑하는이를 떠나보내야한다면,1
알고보니까 다른사람이었넹,1
치매란무서운병으로인해주변가족들의고통과인생의삶이란어떤것인가를보여주는영화어릴적보았던꽃상여의등장은많은생각을만드네요선동혁정아미두배우의혼신의열연에박수를보냅니다무형문화재우리것을잘보존하고잘지킵시다그대어이가리,1
잘쉬다갑니다,1
잘봤습니다재미있어요,1
잘봤습니다그대 어이가리,1
현실적이라 와닿네요,1
현실적이고 슬펐다,1
감동이 있는영화,1
현실적이고 슬퍼요,1
어이가리어이가리어이가리,1
결말장면이 인상깊었다,1
잘봤습니다 사랑합니다,1
어이가리어이이가리그대,1
