date,title,url,content,summary
20220101,"올해 마지막 거래일 원/달러 환율 2.3원 오른 1,188.8원 마감",https://n.news.naver.com/mnews/article/001/0012866121,"올해 마지막 거래일인 30일 원/달러 환율이 상승했다.이날 서울 외환시장에서 원/달러 환율은 전날 종가보다 2.3원 오른 달러당 1,188.8원에 거래를 마쳤다.지난해 마지막 거래일 종가와 비교하면 102.5원 올랐다.올해 환율의 종가 기준 변동 폭은 116.7원이었다. 지난해 환율 변동 폭이 203.6원에 달한 것과 비교하면 변동 폭을 줄였다.올해 종가 기준 최저점은 첫 거래일인 1월 4일 기록한 1,082.1원이었다.글로벌 위험 선호 심리 속에 거래가 이루어지며 1월 4일 환율은 장중 한때 1,180.3원까지 떨어지기도 했다. 이는 2018년 6월 12일 이후 약 2년 7개월 만의 최저치였다.원/달러 환율은 올해 하반기 전 세계적으로 확산하는 인플레이션 우려가 금융시장의 불안 요소로 떠오르면서 점차 상승세를 보였다.지난 10월 12일에는 장중 한때 '빅피겨'인 1,200원에 진입해 1,200.4원까지 치솟았다.",올해 마지막 거래일인 30일 원/달러 환율이 상승했다.
20220101,"원/달러 환율 장 초반 하락세…1,183원대 등락",https://n.news.naver.com/mnews/article/001/0012851587,"올해 마지막 거래일인 30일 원/달러 환율이 장 초반 하락세를 보이고 있다.이날 서울 외환시장에서 오전 9시 10분 현재 달러 대비 원화 환율은 전날 종가보다 3.0원 내린 달러당 1,183.5원이다.환율은 전날 종가보다 1.5원 내린 1,185.0원에 출발해 장 초반 한때 1,182.7원까지 저점을 낮춘 뒤 소폭 반등해 1,183원대에서 등락하고 있다.연말을 맞아 특별한 이벤트가 없는 가운데 코로나19의 새로운 변이인 오미크론의 위험성이 이전 변이보다 덜하다는 연구 결과가 잇따라 발표되며 위험 선호 심리가 회복되고 있다.간밤 뉴욕증권거래소에서 스탠더드앤드푸어스500지수는 또다시 사상 최고치로 마감했다.전문가들은 이날 장에서 위험 통화로 분류되는 원화가 강세를 보이며 원/달러 환율이 하방 압력을 받을 것으로 전망했다.또 연말 실수급 물량 위주의 거래가 이루어지는 가운데 수출업체 네고 물량이 우위를 보일 가능성이 높다는 점도 환율 하락 재료다.같은 시간 원/엔 재정환율은 100엔당 1,029.40원이다.","올해 마지막 거래일인 30일 원/달러 환율이 장 초반 하락세를 보이고 있다.이날 서울 외환시장에서 오전 9시 10분 현재 달러 대비 원화 환율은 전날 종가보다 3.0원 내린 달러당 1,183.5원이다."
20220101,"원/달러 환율 1.5원 하락…1,186.5원 마감",https://n.news.naver.com/mnews/article/001/0012820411,"29일 원/달러 환율이 3거래일만에 떨어졌다.이날 서울 외환시장에서 달러 대비 원화 환율은 전날 종가보다 1.5원 내린 달러당 1,186.5원에 거래를 마쳤다.환율은 전날 종가보다 0.5원 낮은 1,187.5원에 출발해 장중 1,185.6∼1,187.6원에서 등락했다. 일중 변동 폭은 2.0원에 불과했다.연말을 맞아 외환 거래량이 크게 줄어든 가운데 수출업체의 네고 물량이 나오며 환율이 하락한 것으로 풀이된다.이날 코스피는 배당락 효과로 전날보다 26.95포인트 내린 2,993.29에 장을 마쳤지만, 외환 시장에 미치는 영향은 제한됐다.전문가들은 당분간 원/달러 환율이 수급에 따라 움직이며 박스권에서 등락할 것으로 전망했다.오후 3시 30분 현재 원/엔 재정환율은 100엔당 1,032.73원이다.",29일 원/달러 환율이 3거래일만에 떨어졌다.
20220101,"원/달러 환율, 하락 출발…1,187원 안팎서 등락",https://n.news.naver.com/mnews/article/001/0012810258,"29일 원/달러 환율이 하락세로 출발했다.이날 서울 외환시장에서 오전 9시 15분 현재 달러 대비 원화 환율은 전날 종가 대비 1.0원 내린 달러당 1,187.0원이다.환율은 전날 종가보다 0.5원 낮은 1,187.5원에 출발해 장 초반 1,186.2∼1,187.6원에서 등락하고 있다.연말을 맞아 외환 거래가 크게 줄어든 가운데 환율에 영향을 미칠 만한 뚜렷한 요인이 없는 상황이다.전문가들은 당분간 원/달러 환율이 수급에 따라 움직이며 보합권에 머무를 것으로 예상했다.같은 시간 원/엔 재정환율은 100엔당 1,034.19원이다.",29일 원 원/달러 환율이 하락세로 출발했다.
20220103,"원/달러 환율 보합권 등락…1,180원대 후반",https://n.news.naver.com/mnews/article/001/0012893823,"새해 첫 거래일인 3일 오전 원/달러 환율이 보합세다.이날 오전 10시 16분 현재 서울 외환시장에서 달러화 대비 원화 환율은 전 거래일 종가보다 0.6원 내린 1,188.2원이다.이날 서울 외환시장은 오전 10시 개장했다. 환율은 전 거래일보다 0.7원 오른 1,189.5원에 출발해 보합권에서 오르내리고 있다.시장 참가자들은 첫 거래일 개장 초반 본격적인 거래에 나서기에 앞서 방향성을 탐색하는 분위기다.국내 증시는 새해 첫날 오전 상승세로 출발했다. 코스피는 이날 전장 대비 0.69% 오른 2,998.32에 개장했다.연초 국내외 증시 호조 가능성은 원/달러 환율에 하락 압력을 가하는 요인이다.반면 코로나19 새 변이 바이러스인 오미크론의 확산 우려가 여전히 남은 점과 미국 연방준비제도의 통화정책 정상화 기조는 환율 하락을 막는 힘으로 작용하고 있다.개인을 중심으로 내국인의 해외투자가 늘어난 점도 원/달러 환율 하락 압력을 상쇄하는 요인이다.같은 시간 원/엔 재정환율은 100엔당 1,030.84원이다.","서울 외환시장에서 달러화 대비 원화 환율은 전 거래일보다 0.7원 오른 1,189.5원에 출발해 보합권에서 오르내리고 있다."
20220104,"원/달러 환율 2.3원 상승…1,194.1원 마감",https://n.news.naver.com/mnews/article/001/0012897262,"4일 원/달러 환율이 소폭 상승했다.이날 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 2.3원 오른 1,194.1원에 거래를 마쳤다.환율은 전장보다 3.7원 오른 1,195.5원에 출발해 장중 상승 폭을 일부 반납했다.연초 글로벌 달러화 강세 현상이 원/달러 환율에 상승 압력을 가했다.7일 발표 예정인 미국의 12월 고용지표가 개선될 것이란 기대에 달러화는 전날 국제금융시장에서 주요 통화 대비 강세를 나타냈다. 고용지표는 미국 연방준비제도가 통화정책 방향을 판단할 때 중요하게 보는 통계다.다만, 지난밤 미국 뉴욕 증시가 강세를 보이면서 투자심리가 개선된 게 원/달러 환율의 상승을 제약했다.전날 뉴욕증시에서 다우존스30산업평균지수는 전장보다 0.68% 오른 36,585.06으로 거래를 마쳐 종가 기준 사상 최고치를 다시 경신했다.이날 코스피는 전날보다 0.02% 오른 2,989.24에 마쳐 보합권에서 마감했다.오후 3시 30분 현재 원/엔 재정환율은 100엔당 1,031.22원이다.","서울 외환시장에서 달러화 대비 원화 환율은 전날보다 2.3원 오른 1,194.1원에 거래를 마쳤다."
20220104,"원/달러 환율 상승 출발…1,190원대 중반 등락",https://n.news.naver.com/mnews/article/001/0012895901,"4일 오전 원/달러 환율이 상승세다.이날 오전 9시 19분 현재 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 3.2원 오른 1,195.2원이다.환율은 전장보다 3.7원 오른 1,195.5원에 출발해 상승 기조를 유지하고 있다.연초 글로벌 달러화 강세 현상에 동조해 원/달러 환율도 상승 압력을 받는 모양새다.전날 국제금융시장에서 달러화는 미국의 고용지표 개선 기대와 이에 따른 연방준비제도의 긴축기조 강화 기대로 강세를 나타냈다.전날 뉴욕채권시장에서 10년 만기 국채수익률은 전 거래일보다 12bp 급등해 1.63% 선으로 올라섰다. 연준이 통화정책 정상화 속도를 올릴 것이란 예상이 채권 금리를 끌어올렸다.다만, 연초 증시 랠리에 따른 위험자산 선호 현상은 원/달러 환율의 상승을 제한하는 힘으로 작용하고 있다.새해 첫 거래일인 전날 뉴욕증시에서 다우존스30산업평균지수는 전장보다 0.68% 오른 36,585.06으로 거래를 마쳐 종가 기준 사상 최고치를 다시 경신했다.환율이 '빅 피겨'인 달러당 1,200원 선에 근접하면서 추가 상승에 대한 심리적인 경계감도 커진 상태다.같은 시간 원/엔 재정환율은 100엔당 1,036.02원이다.","4일 오전 원/달러 환율이 상승세다.이날 오전 9시 19분 현재 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 3.2원 오른 1,195.2원이다."
20220105,"원/달러 환율 상승 출발…1,200원선 근접",https://n.news.naver.com/mnews/article/001/0012898226,"5일 오전 원/달러 환율이 상승세다.이날 오전 9시 32분 현재 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 3.6원 오른 1,197.7원이다.환율은 전장보다 2.9원 오른 1,197.0원에 출발해 개장 초반 1,198.0원까지 고점을 높였으나 추가 상승이 제한된 모습이다.연초 달러화 강세 현상에 동조해 원/달러 환율도 새해 들어 상승 압력을 받고 있다.연방준비제도의 조기 금리 인상 기대가 커지면서 미국 10년 만기 국채 금리는 전날 1.66%까지 올랐고, 이는 달러화 강세를 부추기고 있다.특히 역외 시장 참가자들을 중심으로 달러화 매수세가 유입돼 심리적 저항선인 달러당 1,200원 선 돌파를 시도하는 모습이다.다만, 달러 가치 상승에 따른 무역업체의 달러화 매도 물량과 외환당국의 미세조정 개입 경계감이 환율의 추가 상승을 제약하고 있다.같은 시간 원/엔 재정환율은 100엔당 1,031.21원이다.","5일 오전 원/달러 환율이 상승세다.이날 오전 9시 32분 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 3.6원 오른 1,197.7원이다."
20220106,"1천200원대 환율에 기업들 촉각…수출엔 호재, 원자재 수입엔 악재",https://n.news.naver.com/mnews/article/001/0012902757,"새해 벽두부터 원/달러 환율이 급등하면서 기업들이 환율 움직임에 촉각을 곤두세우고 있다.통상 원화 약세 흐름은 수출 기업의 가격 경쟁력을 높여 수출에 호재로 여겨진다.그러나 원자재를 주로 수입하는 기업들은 환율이 올라 원화 가치가 급락할 경우 수입 부담이 커질 수 있다.6일 서울 외환시장에서 달러화 대비 원화 환율은 1천201.0원에 거래를 마쳤다.원/달러 환율이 종가 기준으로 달러당 1천200원을 넘은 것은 2020년 7월 24일 이후 1년 5개월여만이다.환율이 1천200원을 돌파한 것은 간밤 공개된 미국 연방준비제도의 지난해 12월 연방공개시장위원회 회의록에서 조기 정책금리 인상은 물론 양적 긴축 속도도 빨라질 수 있다는 언급이 나온 데 따른 것으로 분석된다.기업들은 원화 약세가 수출에 긍정적인 효과를 줄 것으로 보면서도 환율 변동성이 커지는 데 대해서는 부담을 나타냈다.원화 약세는 수출 물품의 가격 경쟁력을 높일 뿐만 아니라 수출대금을 원화로 환산할 때 매출이 늘어나는 효과도 있다.한국무역협회의 지난해 8월 보고서에 따르면 원화 가치가 10% 떨어지면 수출이 늘면서 제조업의 영업이익률은 1.3%포인트 상승하는 것으로 분석됐다.업종별로는 전기장비·운송장비, 기계·장비, 컴퓨터·전기 및 광학기기 등이 원화 약세로 이익을 볼 수 있는 산업으로 분류됐다.반면 석탄 및 석유, 목재·종이, 1차 금속은 피해가 늘 수 있는 업종으로 꼽혔다.자동차업계 관계자는 ""수출 물량이 매출과 영업이익의 상당 부분을 차지하는 만큼 원화 약세로 매출과 영업이익에는 우호적 환경이 조성된 것 같다""고 말했다.그러나 원화 약세로 수입 물가가 오르면 국내 물가가 상승하고 소비 위축으로 이어질 수 있다는 우려도 나온다.",원/달러 환율이 급등하면서 원/달러 환율이 급등하면서 기업들이 환율 움직임에 촉각을 곤두세우고 있다.
20220106,"치솟는 환율에 물가 상승 우려 커져…""수입물가 여건 악화""",https://n.news.naver.com/mnews/article/001/0012902695,"원/달러 환율이 1년 5개월여 만에 달러당 1천200원 선을 돌파하면서 가뜩이나 상승세를 탄 물가 오름폭이 커질 수 있다는 우려가 나온다.당분간 환율이 치솟을 가능성이 큰 만큼 수입 물가도 동반 상승해 물가 상승률을 더 밀어 올릴 수 있다는 분석이다.수출에는 긍정적 영향이 예상되지만 원자재 가격 부담이 커지는 점이 변수다.6일 서울 외환시장에서 달러화 대비 원화 환율은 전날 종가보다 4.1원 오른 1,201.0원에 거래를 마쳐 종가 기준 2020년 7월 24일 이후 처음으로 달러 당 1,200원을 넘어섰다.이억원 기획재정부 1차관은 ""기본적으로 글로벌 달러 강세가 주된 원인으로 파악된다""며 ""연초 들어 미국 연방준비제도의 조기 금리 인상 전망이 확산하면서 달러가 원화뿐 아니라 다른 주요 통화 대비 전체적으로 강세를 보이고 있는 흐름""이라고 말했다.연준이 전날 공개한 연방공개시장위원회 의사록에서 조기 금리 인상, 대차대조표 축소 가능성 등을 시사하면서 이날 달러 강세 흐름이 더욱 강해진 것으로 보인다.원/달러 환율 상승은 국내 경제 전반에 영향을 미칠 수 있다.특히 물가에 미칠 영향이 우려된다.",원/달러 환율이 1년 5개월여 만에 달러당 1천200원 선을 돌파하면서 가뜩이나 상승세를 탄 물가 오름폭이 커질 수 있다는 우려가 나온다.
