date,title,url,content,summary
20210108,"원 달러 환율, 소폭 올라 1,089.8원…코스피 강세에 상승폭 줄여",https://n.news.naver.com/mnews/article/001/0012128945,"8일 원/달러 환율이 1,090원 턱밑에서 마감했다. 이날 서울 외환시장에서 원/달러 환율은 2.5원 오른 1,089.8원에 거래를 마쳤다. 사진은 이날 장을 마친 서울 여의도KB국민은행 딜링룸 모습.","8일 원/달러 환율이 1,090원 턱밑에서 마감했다."
20210111,"원·달러 환율, 사흘 연속 상승 마감…""强달러 추세전환 아냐""",https://n.news.naver.com/mnews/article/015/0004481731,"게티이미지뱅크원·달러 환율이 급등 마감했다. 미국 블루웨이브 이후 시장금리가 급등하는 등 달러가 강세를 보였고, 한국 원화의 대리 통화로 여겨지는 위안화도 약세 흐름을 보여서다.11일 서울외환시장에서 원·달러 환율은 전날보다 7.5원 상승한 1097.3원에 거래되고 있다. 지난 7일 1.7원, 8일 2.5원 상승에 이어 3거래일 연속 오른 것이다.미국 시장금리 상승의 영향을 받고 있다는 설명이다. 블루웨이브가 현실화된 이후 미국 달러는 강세를 보였다.지난 7일 미국 국채 10년물 금리는 1.08%로 전일 대비 0.04%포인트 올랐다. 앞서 지난 6일 미국 10년물 금리는 1.001%를 기록해 지난해 3월19일 이후 10개월 만에 1%선을 회복했다. 작년 말 대비 올 들어 4거래일 만에 총 0.15%포인트 급등했다.주요 6개국 통화 대비 달러의 가치를 나타내는 달러인덱스도 전날보다 0.27포인트 상승한 90.06을 기록 중이다. 지난 5일 89.4까지 떨어지면서 2018년 2월2일 이후 최저치를 기록했던 달러인덱스는 다시 90선을 회복했다.위안화도 최근 약세 흐름을 보이고 있다. 이날 중국 인민은행에 따르면 달러 대비 위안화 기준환율을 전 거래일보다 0.0056위안 올린 6.4764위안으로 고시했다.","미국 블루웨이브 이후 시장금리가 급등하는 등 달러가 강세를 보였고, 한국 원화의 대리 통화로 여겨지는 위안화도 약세 흐름을 보여서다."
20210111,"달러 강세에 원/달러 환율 7.5원 오른 1,097원 마감",https://n.news.naver.com/mnews/article/001/0012132900,"11일 원/달러 환율이 7원 넘게 올라 1,097원선에서 마감했다.이날 서울 외환시장에서 원/달러 환율은 7.5원 오른 1,097.3원에 거래를 마쳤다.환율은 전날보다 3.7원 상승한 1,093.5원으로 출발해 상승세를 이어갔으며, 장중 한때 1,101원까지 오르며 1,100원선 회복을 시도하기도 했다.이날 원/달러 환율은 글로벌 달러 강세에 연동되며 강한 상승 압력을 받았다.달러화는 바이든 차기 미국 행정부의 경기 부양책 확대 기대로 미 국채 금리가 상승하며 반등 흐름을 보이고 있다. 주요국 통화 대비 달러 가치를 보여주는 '달러 인덱스'는 90선을 회복했다.지난주 중국 당국이 위안화 강세 속도 조절 의지를 확인한 가운데 이날 달러 대비 위안화 가치가 장중 하락한 점도 원/달러 환율 상승에 힘을 실었다.이날 코스피는 등락 끝에 전거래일보다 3.73포인트 내린 3,148.45에 장을 마쳤다.지난주 국내 주식 순매수를 지속했던 외국인은 이날은 약 7천119억원을 팔아치웠다.전승지 삼성선물 연구원은 ""미국 국채 금리 상승으로 달러가 강세를 나타내고 있는 데다 위안화 환율이 꽤 많이 올랐고 외국인이 주식을 7천억원 넘게 순매도하면서 원/달러 환율 상승에 우호적인 환경이 조성됐다""고 말했다.원/엔 재정환율은 오후 3시30분 기준 100엔당 1,053.73원이다.",11일 원/달러 환율은 글로벌 달러 강세에 연동되며 강한 상승 압력을 받았다.
20210111,"달러 강세에 원/달러 환율 상승 출발…1,090원대 중반",https://n.news.naver.com/mnews/article/001/0012131480,"11일 오전 원/달러 환율이 상승 출발했다.서울 외환시장에서 이날 오전 9시 7분 현재 원/달러 환율은 전날 종가보다 5.60원 오른 달러당 1,095.40원을 나타냈다.환율은 전날보다 3.7원 상승한 1,093.5원으로 출발한 뒤 상승 흐름을 보이며 1,090원대 중반까지 올라섰다.미국의 경기부양책에 대한 기대로 달러화가 강세를 보이면서 원/달러 환율에 상승 압력을 가하고 있다.주요국 통화 대비 달러 가치를 보여주는 '달러 인덱스'는 90선 위로 올라섰다.이날 코스피 상승세가 이어질지도 관심사다.외국인의 순매수 강도에 따라 원/달러 환율의 방향성이 결정될 것으로 보이기 때문이다.민경원 우리은행 연구원은 ""오늘 원/달러 환율은 달러 강세 영향에 상승 출발 후 부양책 기대에서 비롯된 위험선호 회복, 국내 증시 외국인 순매수 등 영향에 상단이 막혀 강보합권에서 등락할 것으로 예상한다""고 말했다.같은 시각 원/엔 재정 환율은 100엔당 1,052.41원이다.","11일 오전 원/달러 환율이 상승 출발한 원/달러 환율이 상승 출발한 원/달러 환율이 상승 출발했다.서울 외환시장에서 이날 오전 9시 7분 현재 원/달러 환율은 전날 종가보다 5.60원 오른 달러당 1,095.40원을 나타냈다."
20210112,"원/달러 환율 2.6원 올라…1,100원선 턱밑 마감",https://n.news.naver.com/mnews/article/001/0012135418,"12일 원/달러 환율이 1,100원선 턱밑에서 마감했다.이날 서울 외환시장에서 원/달러 환율은 2.6원 오른 달러당 1,099.90원에 거래를 마쳤다. 원/달러 환율은 이날까지 4거래일 연속 상승 마감했다.환율은 전날보다 0.7원 오른 1,098.0원으로 출발해 주로 1,098∼1,102원 사이에서 움직였으며, 오후 한때 1,103.0원까지 올랐다. 이후 상승폭을 줄여 1,100원선 근처에서 장을 마쳤다.최근 미 국채 금리 상승에 연동한 글로벌 달러 반등 흐름이 원/달러 환율에 상승 압력을 가했다.미국 차기 행정부의 대규모 부양책에 대한 기대감으로 미 국채 장기 금리가 상승하면서 달러 자산으로 자금 유입이 이어지고 있다.국내 증시에서 외국인의 주식 순매도가 이어진 점도 환율 하락에 영향을 미쳤다.이날 코스피는 22.5포인트 내린 3,125.95에 장을 마쳤다. 전날 국내 증시에서 약 7천119억원을 팔아치운 외국인은 이날도 약 6천186억원을 순매도했다.전승지 삼성선물 연구원은 ""원/달러 환율이 달러 강세를 반영해 오르다가 오후 들어 위안화 환율이 가파르게 빠지고 증시 낙폭이 축소된 점을 반영해 상승폭을 줄여갔다""고 설명한 뒤 ""당분간 변동성 장세가 이어질 것""이라고 말했다.원/엔 재정 환율은 오후 3시30분 기준 100엔당 1,055.21원이다.","12일 원/달러 환율이 1,100원선 턱밑에서 마감했다."
20210112,"원/달러 환율 상승 출발…1,090원대 후반 등락",https://n.news.naver.com/mnews/article/001/0012133803,"12일 오전 원/달러 환율이 오름세로 출발해 1,090원대 후반에서 움직이고 있다.서울 외환시장에서 이날 오전 9시 26분 현재 원/달러 환율은 전날보다 1.9원 오른 달러당 1,099.20원이다.환율은 0.7원 오른 1,098.0원으로 출발했다. 이후 1,097∼1,099원 선에서 오르내리고 있다.최근 미 국채 금리 상승에 연동한 글로벌 달러 반등 흐름이 원/달러 환율에 상승 압력을 가하는 요인으로 작용하고 있다.미국 차기 행정부의 대규모 부양책 추진 예상과 함께 기대 인플레이션이 높아지면서 미 국채 장기 금리가 상승하고 있다. 이에 동조해 여타 통화 대비 달러 자산으로 자금 유입세가 한동안 이어질 것으로 전망되고 있다.전날 코스피 증시에서 7천억원 넘는 주식을 순매도한 외국인의 증시 매도세가 지속될지 여부도 관심사다. 전날 외국인은 국내 증시에서 약 7천119억원을 팔아치웠다.전승지 삼성선물 연구원은 ""미 달러 반등 속 원/달러 환율도 지지력을 유지하는 가운데 코스피 지수 등락과 증시 외국인 동향이 환율에 변동성을 제공할 것""이라며 ""오늘 환율은 위안화 환율과 증시 흐름을 주목하며 1,090원대 중후반 중심 등락이 예상된다""고 말했다.같은 시각 원/엔 재정환율은 100엔당 1,055.17원이다.","12일 오전/달러 환율이 오름세로 출발해 1,090원대 후반에서 움직이고 있다.서울 외환시장에서 원/달러 환율은 전날보다 1.9원 오른 달러당 1,099.20원이다.서울 외환시장에서 원/달러 환율은 전날보다 1.9원 오른 달러당 1,099."
20210113,"달러강세 되돌림에 원/달러 환율 하락…1,095원",https://n.news.naver.com/mnews/article/001/0012138301,"13일 원/달러 환율이 5거래일 만에 하락 마감했다.이날 서울 외환시장에서 원/달러 환율은 4.8원 내린 달러당 1,095.1원에 거래를 마쳤다.환율은 전날보다 5.8원 내린 1,094.1원으로 출발했다. 이후 큰 변동성 없이 1,093∼1,096원대 사이에서 움직였다.미국 국채 금리 상승세가 주춤하며 달러화가 최근의 강세 흐름을 되돌리면서 원/달러 환율에 하방 압력을 가했다.최근 달러 강세를 이끌었던 미 국채 금리는 미 재무부가 실시한 380억 달러 규모의 10년물 입찰에서 강한 수요가 확인된 이후 급락해 달러 하락을 주도했다.그동안은 차기 미국 행정부의 강한 재정 부양책에 대한 기대감과 양적 완화 축소 가능성에 미 국채 10년물 금리가 상승하는 흐름이 이어져 왔다.전승지 삼성선물 연구원은 ""오늘 원/달러 환율은 달러화 가치 하락을 반영하면서 하락세를 보였다""며 ""위안화 환율도 오전에 조금 올랐다가 거의 횡보하는 모습이었다""고 설명했다.지난 이틀간 순매도세를 이어갔던 외국인은 이날 유가증권시장에서 약 1천944억원의 주식을 순매수하며 환율 하락에 힘을 실었다.원/엔 재정 환율은 오후 3시30분 기준 100엔당 1,056.08원이다.","13일 원/달러 환율이 5거래일 만에 하락 마감했다.이날 서울 외환시장에서 원/달러 환율은 4.8원 내린 달러당 1,095.1원에 거래를 마쳤다."
20210113,달러 강세 숨고르기…원/달러 환율 하락 출발,https://n.news.naver.com/mnews/article/001/0012136722,"달러 강세 숨고르기에 13일 오전 원/달러 환율이 하락 출발했다.서울 외환시장에서 이날 오전 9시 13분 현재 원/달러 환율은 전날보다 5.9원 내린 달러당 1,094.0원이다.환율은 5.8원 내린 1,094.1원으로 출발했다. 이후 1,093∼1,094원 선에서 거래되고 있다.미국 10년물 국채 금리 상승세가 주춤하면서 달러화가 최근 강세 흐름을 되돌리고 있다. 이는 원/달러 환율에 하방 압력을 실을 것으로 보인다.간밤 미 10년물 국채 금리는 장중 연 1.185%까지 올랐다가 미 국채 입찰 후에 전일 대비 0.5bp 하락한 연 1.136%를 기록했다.이날 국내 주식시장에서 외국인이 순매도세를 이어갈지와 강세를 보이는 위안화 동향도 주목된다.외국인은 지난 이틀간 국내 증시에서 각각 7천119억원, 6천186억원가량을 순매도했다.소병은NH선물 연구원은 ""오늘 원/달러 환율은 글로벌 달러 약세 전환과 금융시장에 위험선호 심리가 우세한 영향에 하락 우위가 전망된다""고 말했다.같은 시각 원/엔 재정환율은 100엔당 1,054.97원이다.","미국 10년물 원/달러 환율은 전날보다 5.9원 내린 달러당 1,094.0원이다."
20210114,달러 강세 재개…원/달러 환율 상승 출발,https://n.news.naver.com/mnews/article/001/0012139337,"14일 원/달러 환율이 상승 출발했다. 환율은 2.9원 오른 1,098.0원으로 출발했다. 이후 1,098∼1,099원대에서 움직이고 있다. 사진은 이날 서울 여의도KB국민은행 딜링룸 모습.","14일 원/달러 환율이 상승 출발했다. 환율은 2.9원 오른 1,098.0원으로 출발했다. 환율은 2.9원 오른 1,098.0원으로 출발했다. 이후 1,098∼1,099원대에서 움직이고 있다."
20210114,달러 강세 재개…원/달러 환율 상승 출발,https://n.news.naver.com/mnews/article/001/0012139224,"14일 원/달러 환율이 상승 출발했다.서울 외환시장에서 이날 오전 9시 12분 현재 원/달러 환율은 전날보다 3.6원 오른 달러당 1,098.7원이다.환율은 2.9원 오른 1,098.0원으로 출발했다. 이후 1,098∼1,099원대에서 움직이고 있다.간밤 글로벌 달러화 강세가 재개되면서 원/달러 환율도 이에 연동해 상승 압력을 받을 전망이다.미국 국채 금리 하락에도 불구하고 유럽중앙은행 관계자들의 유로화 강세 억제 발언 등에 미 달러는 주요 통화에 상승했다.미국 하원에서 도널드 트럼프 대통령의 탄핵안이 가결되며 정국에 대한 불확실성으로 안전자산 수요가 이어진 점도 달러화 상승에 영향을 미쳤다.다만, 수출 업체의 네고 유입에 따른 수급 부담 확대, 미 중앙은행인 연방준비제도의 테이퍼링 논란 진화에서 비롯된 위험선호 회복은 환율 상단을 경직하는 요인이다.전승지 삼성선물 연구원은 ""오늘 환율은 미 달러 강세 속에 상승이 예상되며 장중 수급과 증시 외국인 동향을 주목하며 1,090원대 중후반 중심의 등락이 예상된다""고 말했다.같은 시각 원/엔 재정환율은 100엔당 1,058.20원이다.","14일 원/달러 환율이 상승 출발했다.서울 외환시장에서 이날 오전 9시 12분 현재 원/달러 환율은 전날보다 3.6원 오른 달러당 1,098.7원이다."
