"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/xzaQAJJ36pEg5","Jay Oh","9개월 전",2024,"쓰인 단어들이 모두 희미해졌어도 사랑스럽게 보관되어 온 낡은 일기장. May those who remember remain unforgotten, remain loved.","3.0","34"
"https://pedia.watcha.com/ko-KR/comments/y4ZMO6yO732Op","Dh","1년 전",2023,"저물어가는 공들인 인생 #기억과 우리 #CGV","3.0","33"
"https://pedia.watcha.com/ko-KR/comments/8kXQeoY5xy2P6","RAW","1년 전",2023,"이제는 희미해진 기억이라는 이름의 이정표를 따라 너에게로 2.85/5점","3.0","21"
"https://pedia.watcha.com/ko-KR/comments/xzaQAJYJyYEg5","최형우","8개월 전",2024,"다른 기억을 다 잃고 고통스러운 기억만 남았을 때, 당신과 함께했던 기억이 더욱 더 절실하게 필요합니다. (2024.02.28.)","3.0","20"
"https://pedia.watcha.com/ko-KR/comments/xzaQAmZNvyQg5","simple이스","1년 전",2023,"잊혀가는 기억 속 시대의 쓰라림만 남았을 때도 곁에서 버텨준다는 건.","3.0","20"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGKLezVMr8","Lemonia","1개월 전",2024,"우리는 알츠하이머에 관한 작품을 볼 때 기억력과 정신 기능을 점진적으로 갉아먹는 이 질병의 종착점에 대해 우려를 표한다. 그만큼 비극적인 질병을 끝을 대면해야 하는 고통이 예견되기 때문이다. 사랑하는 사람과 함께 나이 들어가는 것은 늘어나는 주름만큼 서로를 봐야 하는 순간이 늘어나고, 잦은 병치레와 거동이 불편해지는 서로를 인정하고 죽음이라는 필연적인 순간을 받아들여야 하는 것이다. 어쩌면 진정한 사랑은 그럴수록 더 거세게 타오르는 건지도 모른다. 그리고 그런 일상의 순간들을 함께하며 서로의 존엄을 지켜내는 일이야 말로 고귀한 사랑의 모습이다.","2.5","14"
"https://pedia.watcha.com/ko-KR/comments/xzaQAmZl1pQg5","Mean Han","1년 전",2023,"늙어간다는 것은 전투가 아니다. 대학살이다.(필립 로스)","3.0","10"
"https://pedia.watcha.com/ko-KR/comments/8kXQeoY5vv2P6","조항빈","1년 전",2023,"'이터널 메모리'는 알츠하이머병에 걸린 남편과 그의 옆을 지키는 아내에 대한 다큐멘터리다. '요양원 비밀요원'의 마이테 알베르디 감독은 이번 영화에서 가장 지독한 병을 이겨내고자 하는 사랑의 의지를 기록한다.  알츠하이머에 걸린 남편은 칠레의 어두웠던 역사를 취재했던 기자이며, 칠레의 민주화, 그리고 문화의 발전을 기록한 사람이었다. 한편, 그를 간병하는 부인은 정치 경력도 있는 배우다. 영화는 두 부부가 알츠하이머라는 지독한 병에 맞서싸우는 일상을 보며, 물론 병의 잔인함과 비극성을 외면하진 않지만, 그럼에도 불구하고 서로에 대한 사랑을 매일 다짐하는 두 주인공의 모습 속에서 무엇보다 강력한 이 부부의 사랑을 기념하고 있는 듯하다. 또한, 영화는 그들의 젊음과 열정이 담겨있던 영상들과 기록들을 조명하며, 비록 병으로 인해 아우구스토라는 한 개인의 기억이 서서히 지워져갈 수는 있어도, 그가 이뤄내고 기여한 것들은 세상이 대신하여 영원히 기억해줄 것이라고 그에게 진심어린 위로와 응원의 메시지를 전하는 듯했다.","3.5","8"
"https://pedia.watcha.com/ko-KR/comments/GO6MZzlexpMNx","배 윤 서","1년 전",2023,"사랑하는 이의 떠나간 기억을, 영화라는 기록으로 영원히. - DMZ 국제다큐영화제","2.5","8"
"https://pedia.watcha.com/ko-KR/comments/NXnE5PaArJQzG","DK","1년 전",2023,"[23.09.20. 개봉] + 2023년 39회 선댄스 영화제 심사위원대상 - 월드시네마 다큐멘터리 수상작","0.0","7"
